1,0.0969,0.0426,0
1,0.0979,0.0426,0
1,0.0989,0.0426,0
1,0.0999,0.0426,0
1,0.1009,0.0426,0
1,0.1019,0.0426,0
1,0.1029,0.0426,0
1,0.1039,0.0426,0
1,0.1049,0.0426,0
1,0.1059,0.0426,0
1,0.1069,0.0426,0
1,0.1079,0.0426,0
1,0.1089,0.0426,0
1,0.1099,0.0426,0
1,0.1109,0.0426,0
1,0.1119,0.0426,0
1,0.1129,0.0426,0
1,0.1139,0.0426,0
1,0.1149,0.0426,0
1,0.1159,0.0426,0
1,0.1169,0.0426,0
1,0.1179,0.0426,0
1,0.1189,0.0426,0
1,0.1199,0.0426,0
1,0.1209,0.0426,0
1,0.1219,0.0426,0
1,0.1229,0.0426,0
1,0.1239,0.0426,0
1,0.1249,0.0426,0
1,0.1259,0.0426,0
1,0.1269,0.0426,0
1,0.1279,0.0426,0
1,0.1289,0.0426,0
1,0.1299,0.0426,0
1,0.1309,0.0426,0
1,0.1319,0.0426,0
1,0.1329,0.0426,0
1,0.1339,0.0426,0
1,0.1349,0.0426,0
1,0.1359,0.0426,0
1,0.1369,0.0426,0
1,0.1379,0.0426,0
1,0.1389,0.0426,0
1,0.1399,0.0426,0
1,0.1409,0.0426,0
1,0.1419,0.0426,0
1,0.1429,0.0426,0
1,0.1439,0.0426,0
1,0.1449,0.0426,0
1,0.1459,0.0426,0
1,0.1469,0.0426,0
1,0.1479,0.0426,0
1,0.1489,0.0426,0
1,0.1499,0.0426,0
1,0.1508,0.0426,0
1,0.1518,0.0426,0
1,0.1528,0.0426,0
1,0.1538,0.0426,0
1,0.1548,0.0426,0
1,0.1558,0.0426,0
1,0.1568,0.0426,0
1,0.1578,0.0426,0
1,0.1588,0.0426,0
1,0.1598,0.0426,0
1,0.1608,0.0426,0
1,0.1618,0.0426,0
1,0.1628,0.0426,0
1,0.1638,0.0426,0
1,0.1648,0.0426,0
1,0.1658,0.0426,0
1,0.1668,0.0426,0
1,0.1678,0.0426,0
1,0.1688,0.0426,0
1,0.1698,0.0426,0
1,0.1708,0.0426,0
1,0.1718,0.0426,0
1,0.1728,0.0426,0
1,0.1738,0.0426,0
1,0.1748,0.0426,0
1,0.1758,0.0426,0
1,0.1768,0.0426,0
1,0.1778,0.0426,0
1,0.1788,0.0426,0
1,0.1798,0.0426,0
1,0.1808,0.0426,0
1,0.1818,0.0426,0
1,0.1828,0.0426,0
1,0.1838,0.0426,0
1,0.1848,0.0426,0
1,0.1858,0.0426,0
1,0.1868,0.0426,0
1,0.1878,0.0426,0
1,0.1888,0.0426,0
1,0.1898,0.0426,0
1,0.1908,0.0426,0
1,0.1918,0.0426,0
1,0.1928,0.0426,0
1,0.1938,0.0426,0
1,0.1948,0.0426,0
1,0.1958,0.0426,0
1,0.1968,0.0426,0
1,0.1978,0.0426,0
1,0.1988,0.0426,0
1,0.1998,0.0426,0
1,0.2008,0.0426,0
1,0.2018,0.0426,0
1,0.2028,0.0426,0
1,0.2038,0.0426,0
1,0.2048,0.0426,0
1,0.2058,0.0426,0
1,0.2068,0.0426,0
1,0.2078,0.0426,0
1,0.2088,0.0426,0
1,0.2098,0.0426,0
1,0.2108,0.0426,0
1,0.2118,0.0426,0
1,0.2128,0.0426,0
1,0.2138,0.0426,0
1,0.2148,0.0426,0
1,0.2158,0.0426,0
1,0.2168,0.0426,0
1,0.2178,0.0426,0
1,0.2188,0.0426,0
1,0.2198,0.0426,0
1,0.2208,0.0426,0
1,0.2218,0.0426,0
1,0.2228,0.0426,0
1,0.2238,0.0426,0
1,0.2248,0.0426,0
1,0.2258,0.0426,0
1,0.2268,0.0426,0
1,0.2278,0.0426,0
1,0.2288,0.0426,0
1,0.2298,0.0426,0
1,0.2308,0.0426,0
1,0.2318,0.0426,0
1,0.2328,0.0426,0
1,0.2338,0.0426,0
1,0.2348,0.0426,0
1,0.2358,0.0426,0
1,0.2368,0.0426,0
1,0.2378,0.0426,0
1,0.2388,0.0426,0
1,0.2398,0.0426,0
1,0.2408,0.0426,0
1,0.2418,0.0426,0
1,0.2428,0.0426,0
1,0.2438,0.0426,0
1,0.2448,0.0426,0
1,0.2458,0.0426,0
1,0.2468,0.0426,0
1,0.2478,0.0426,0
1,0.2488,0.0426,0
1,0.2498,0.0426,0
1,0.2507,0.0426,0
1,0.2517,0.0426,0
1,0.2527,0.0426,0
1,0.2537,0.0426,0
1,0.2547,0.0426,0
1,0.2557,0.0426,0
1,0.2567,0.0426,0
1,0.2577,0.0426,0
1,0.2587,0.0426,0
1,0.2597,0.0426,0
1,0.2607,0.0426,0
1,0.2617,0.0426,0
1,0.2627,0.0426,0
1,0.2637,0.0426,0
1,0.2647,0.0426,0
1,0.2657,0.0426,0
1,0.2667,0.0426,0
1,0.2677,0.0426,0
1,0.2687,0.0426,0
1,0.2697,0.0426,0
1,0.2707,0.0426,0
1,0.2717,0.0426,0
1,0.2727,0.0426,0
1,0.2737,0.0426,0
1,0.2747,0.0426,0
1,0.2757,0.0426,0
1,0.2767,0.0426,0
1,0.2777,0.0426,0
1,0.2787,0.0426,0
1,0.2797,0.0426,0
1,0.2807,0.0426,0
1,0.2817,0.0426,0
1,0.2827,0.0426,0
1,0.2837,0.0426,0
1,0.2847,0.0426,0
1,0.2857,0.0426,0
1,0.2867,0.0426,0
1,0.2877,0.0426,0
1,0.2887,0.0426,0
1,0.2897,0.0426,0
1,0.2907,0.0426,0
1,0.2917,0.0426,0
1,0.2927,0.0426,0
1,0.2937,0.0426,0
1,0.2947,0.0426,0
1,0.2957,0.0426,0
1,0.2967,0.0426,0
1,0.2977,0.0426,0
1,0.2987,0.0426,0
1,0.2997,0.0426,0
1,0.3007,0.0426,0
1,0.3017,0.0426,0
1,0.3027,0.0426,0
1,0.3037,0.0426,0
1,0.3047,0.0426,0
1,0.3057,0.0426,0
1,0.3067,0.0426,0
1,0.3077,0.0426,0
1,0.3087,0.0426,0
1,0.3097,0.0426,0
1,0.3107,0.0426,0
1,0.3117,0.0426,0
1,0.3127,0.0426,0
1,0.3137,0.0426,0
1,0.3147,0.0426,0
1,0.3157,0.0426,0
1,0.3167,0.0426,0
1,0.3177,0.0426,0
1,0.3187,0.0426,0
1,0.3197,0.0426,0
1,0.3207,0.0426,0
1,0.3217,0.0426,0
1,0.3227,0.0426,0
1,0.3237,0.0426,0
1,0.3247,0.0426,0
1,0.3257,0.0426,0
1,0.3267,0.0426,0
1,0.3277,0.0426,0
1,0.3287,0.0426,0
1,0.3297,0.0426,0
1,0.3307,0.0426,0
1,0.3317,0.0426,0
1,0.3327,0.0426,0
1,0.3337,0.0426,0
1,0.3347,0.0426,0
1,0.3357,0.0426,0
1,0.3367,0.0426,0
1,0.3377,0.0426,0
1,0.3387,0.0426,0
1,0.3397,0.0426,0
1,0.3407,0.0426,0
1,0.3417,0.0426,0
1,0.3427,0.0426,0
1,0.3437,0.0426,0
1,0.3447,0.0426,0
1,0.3457,0.0426,0
1,0.3467,0.0426,0
1,0.3477,0.0426,0
1,0.3487,0.0426,0
1,0.3497,0.0426,0
1,0.3506,0.0426,0
1,0.3516,0.0426,0
1,0.3526,0.0426,0
1,0.3536,0.0426,0
1,0.3546,0.0426,0
1,0.3556,0.0426,0
1,0.3566,0.0426,0
1,0.3576,0.0426,0
1,0.3586,0.0426,0
1,0.3596,0.0426,0
1,0.3606,0.0426,0
1,0.3616,0.0426,0
1,0.3626,0.0426,0
1,0.3636,0.0426,0
1,0.3646,0.0426,0
1,0.3656,0.0426,0
1,0.3666,0.0426,0
1,0.3676,0.0426,0
1,0.3686,0.0426,0
1,0.3696,0.0426,0
1,0.3706,0.0426,0
1,0.3716,0.0426,0
1,0.3726,0.0426,0
1,0.3736,0.0426,0
1,0.3746,0.0426,0
1,0.3756,0.0426,0
1,0.3766,0.0426,0
1,0.3776,0.0426,0
1,0.3786,0.0426,0
1,0.3796,0.0426,0
1,0.3806,0.0426,0
1,0.3816,0.0426,0
1,0.3826,0.0426,0
1,0.3836,0.0426,0
1,0.3846,0.0426,0
1,0.3856,0.0426,0
1,0.3866,0.0426,0
1,0.3876,0.0426,0
1,0.3886,0.0426,0
1,0.3896,0.0426,0
1,0.3906,0.0426,0
1,0.3916,0.0426,0
1,0.3926,0.0426,0
1,0.3936,0.0426,0
1,0.3946,0.0426,0
1,0.3956,0.0426,0
1,0.3966,0.0426,0
1,0.3976,0.0426,0
1,0.3986,0.0426,0
1,0.3996,0.0426,0
1,0.4006,0.0426,0
1,0.4016,0.0426,0
1,0.4026,0.0426,0
1,0.4036,0.0426,0
1,0.4046,0.0426,0
1,0.4056,0.0426,0
1,0.4066,0.0426,0
1,0.4076,0.0426,0
1,0.4086,0.0426,0
1,0.4096,0.0426,0
1,0.4106,0.0426,0
1,0.4116,0.0426,0
1,0.4126,0.0426,0
1,0.4136,0.0426,0
1,0.4146,0.0426,0
1,0.4156,0.0426,0
1,0.4166,0.0426,0
1,0.4176,0.0426,0
1,0.4186,0.0426,0
1,0.4196,0.0426,0
1,0.4206,0.0426,0
1,0.4216,0.0426,0
1,0.4226,0.0426,0
1,0.4236,0.0426,0
1,0.4246,0.0426,0
1,0.4256,0.0426,0
1,0.4266,0.0426,0
1,0.4276,0.0426,0
1,0.4286,0.0426,0
1,0.4296,0.0426,0
1,0.4306,0.0426,0
1,0.4316,0.0426,0
1,0.4326,0.0426,0
1,0.4336,0.0426,0
1,0.4346,0.0426,0
1,0.4356,0.0426,0
1,0.4366,0.0426,0
1,0.4376,0.0426,0
1,0.4386,0.0426,0
1,0.4396,0.0426,0
1,0.4406,0.0426,0
1,0.4416,0.0426,0
1,0.4426,0.0426,0
1,0.4436,0.0426,0
1,0.4446,0.0426,0
1,0.4456,0.0426,0
1,0.4466,0.0426,0
1,0.4476,0.0426,0
1,0.4486,0.0426,0
1,0.4496,0.0426,0
1,0.4505,0.0426,0
1,0.4515,0.0426,0
1,0.4525,0.0426,0
1,0.4535,0.0426,0
1,0.4545,0.0426,0
1,0.4555,0.0426,0
1,0.4565,0.0426,0
1,0.4575,0.0426,0
1,0.4585,0.0426,0
1,0.4595,0.0426,0
1,0.4605,0.0426,0
1,0.4615,0.0426,0
1,0.4625,0.0426,0
1,0.4635,0.0426,0
1,0.4645,0.0426,0
1,0.4655,0.0426,0
1,0.4665,0.0426,0
1,0.4675,0.0426,0
1,0.4685,0.0426,0
1,0.4695,0.0426,0
1,0.4705,0.0426,0
1,0.4715,0.0426,0
1,0.4725,0.0426,0
1,0.4735,0.0426,0
1,0.4745,0.0426,0
1,0.4755,0.0426,0
1,0.4765,0.0426,0
1,0.4775,0.0426,0
1,0.4785,0.0426,0
1,0.4795,0.0426,0
1,0.4805,0.0426,0
1,0.4815,0.0426,0
1,0.4825,0.0426,0
1,0.4835,0.0426,0
1,0.4845,0.0426,0
1,0.4855,0.0426,0
1,0.4865,0.0426,0
1,0.4875,0.0426,0
1,0.4885,0.0426,0
1,0.4895,0.0426,0
1,0.4905,0.0426,0
1,0.4915,0.0426,0
1,0.4925,0.0426,0
1,0.4935,0.0426,0
1,0.4945,0.0426,0
1,0.4955,0.0426,0
1,0.4965,0.0426,0
1,0.4975,0.0426,0
1,0.4985,0.0426,0
1,0.4995,0.0426,0
1,0.5005,0.0426,0
1,0.5015,0.0426,0
1,0.5025,0.0426,0
1,0.5035,0.0426,0
1,0.5045,0.0426,0
1,0.5055,0.0426,0
1,0.5065,0.0426,0
1,0.5075,0.0426,0
1,0.5085,0.0426,0
1,0.5095,0.0426,0
1,0.5105,0.0426,0
1,0.5115,0.0426,0
1,0.5125,0.0426,0
1,0.5135,0.0426,0
1,0.5145,0.0426,0
1,0.5155,0.0426,0
1,0.5165,0.0426,0
1,0.5175,0.0426,0
1,0.5185,0.0426,0
1,0.5195,0.0426,0
1,0.5205,0.0426,0
1,0.5215,0.0426,0
1,0.5225,0.0426,0
1,0.5235,0.0426,0
1,0.5245,0.0426,0
1,0.5255,0.0426,0
1,0.5265,0.0426,0
1,0.5275,0.0426,0
1,0.5285,0.0426,0
1,0.5295,0.0426,0
1,0.5305,0.0426,0
1,0.5315,0.0416,0
1,0.5325,0.0416,0
1,0.5335,0.0416,0
1,0.5345,0.0416,0
1,0.5355,0.0416,0
1,0.5365,0.0416,0
1,0.5375,0.0416,0
1,0.5385,0.0416,0
1,0.5395,0.0416,0
1,0.5405,0.0416,0
1,0.5415,0.0416,0
1,0.5425,0.0416,0
1,0.5435,0.0416,0
1,0.5445,0.0416,0
1,0.5455,0.0416,0
1,0.5465,0.0416,0
1,0.5475,0.0416,0
1,0.5485,0.0416,0
1,0.5495,0.0416,0
1,0.5504,0.0416,0
1,0.5514,0.0416,0
1,0.5524,0.0415,0
1,0.5534,0.0415,0
1,0.5544,0.0415,0
1,0.5554,0.0415,0
1,0.5564,0.0415,0
1,0.5574,0.0415,0
1,0.5584,0.0415,0
1,0.5594,0.0415,0
1,0.5604,0.0415,0
1,0.5614,0.0415,0
1,0.5624,0.0415,0
1,0.5634,0.0415,0
1,0.5644,0.0415,0
1,0.5654,0.0415,0
1,0.5664,0.0415,0
1,0.5674,0.0415,0
1,0.5684,0.0415,0
1,0.5694,0.0415,0
1,0.5704,0.0415,0
1,0.5714,0.0415,0
1,0.5724,0.0415,0
1,0.5734,0.0415,0
1,0.5744,0.0415,0
1,0.5754,0.0415,0
1,0.5764,0.0415,0
1,0.5774,0.0414,0
1,0.5784,0.0414,0
1,0.5794,0.0414,0
1,0.5804,0.0414,0
1,0.5814,0.0414,0
1,0.5824,0.0414,0
1,0.5834,0.0414,0
1,0.5844,0.0414,0
1,0.5854,0.0414,0
1,0.5864,0.0414,0
1,0.5874,0.0414,0
1,0.5884,0.0414,0
1,0.5894,0.0414,0
1,0.5904,0.0414,0
1,0.5914,0.0414,0
1,0.5924,0.0414,0
1,0.5934,0.0414,0
1,0.5944,0.0414,0
1,0.5954,0.0414,0
1,0.5964,0.0414,0
1,0.5974,0.0414,0
1,0.5984,0.0414,0
1,0.5994,0.0414,0
1,0.6004,0.0414,0
1,0.6014,0.0413,0
1,0.6024,0.0413,0
1,0.6034,0.0413,0
1,0.6044,0.0413,0
1,0.6054,0.0413,0
1,0.6064,0.0413,0
1,0.6074,0.0413,0
1,0.6084,0.0413,0
1,0.6094,0.0413,0
1,0.6104,0.0413,0
1,0.6114,0.0413,0
1,0.6124,0.0413,0
1,0.6134,0.0413,0
1,0.6144,0.0413,0
1,0.6154,0.0413,0
1,0.6164,0.0413,0
1,0.6174,0.0413,0
1,0.6184,0.0413,0
1,0.6194,0.0413,0
1,0.6204,0.0413,0
1,0.6214,0.0413,0
1,0.6224,0.0413,0
1,0.6234,0.0412,0
1,0.6244,0.0412,0
1,0.6254,0.0412,0
1,0.6264,0.0412,0
1,0.6274,0.0412,0
1,0.6284,0.0412,0
1,0.6294,0.0412,0
1,0.6304,0.0412,0
1,0.6314,0.0412,0
1,0.6324,0.0412,0
1,0.6334,0.0412,0
1,0.6344,0.0412,0
1,0.6354,0.0412,0
1,0.6364,0.0412,0
1,0.6374,0.0412,0
1,0.6384,0.0412,0
1,0.6394,0.0412,0
1,0.6404,0.0412,0
1,0.6414,0.0412,0
1,0.6424,0.0412,0
1,0.6434,0.0412,0
1,0.6444,0.0412,0
1,0.6454,0.0412,0
1,0.6464,0.0411,0
1,0.6474,0.0411,0
1,0.6484,0.0411,0
1,0.6494,0.0411,0
1,0.6503,0.0411,0
1,0.6513,0.0411,0
1,0.6523,0.0411,0
1,0.6533,0.0411,0
1,0.6543,0.0411,0
1,0.6553,0.0411,0
1,0.6563,0.0411,0
1,0.6573,0.0411,0
1,0.6583,0.0411,0
1,0.6593,0.0411,0
1,0.6603,0.0411,0
1,0.6613,0.0411,0
1,0.6623,0.0411,0
1,0.6633,0.0411,0
1,0.6643,0.0411,0
1,0.6653,0.0411,0
1,0.6663,0.0411,0
1,0.6673,0.041,0
1,0.6683,0.041,0
1,0.6693,0.041,0
1,0.6703,0.041,0
1,0.6713,0.041,0
1,0.6723,0.041,0
1,0.6733,0.041,0
1,0.6743,0.041,0
1,0.6753,0.041,0
1,0.6763,0.041,0
1,0.6773,0.041,0
1,0.6783,0.041,0
1,0.6793,0.041,0
1,0.6803,0.041,0
1,0.6813,0.041,0
1,0.6823,0.041,0
1,0.6833,0.041,0
1,0.6843,0.041,0
1,0.6853,0.041,0
1,0.6863,0.041,0
1,0.6873,0.041,0
1,0.6883,0.0409,0
1,0.6893,0.0409,0
1,0.6903,0.0409,0
1,0.6913,0.0409,0
1,0.6923,0.0409,0
1,0.6933,0.0409,0
1,0.6943,0.0409,0
1,0.6953,0.0409,0
1,0.6963,0.0409,0
1,0.6973,0.0409,0
1,0.6983,0.0409,0
1,0.6993,0.0409,0
1,0.7003,0.0409,0
1,0.7013,0.0409,0
1,0.7023,0.0409,0
1,0.7033,0.0409,0
1,0.7043,0.0409,0
1,0.7053,0.0409,0
1,0.7063,0.0409,0
1,0.7073,0.0409,0
1,0.7083,0.0408,0
1,0.7093,0.0408,0
1,0.7103,0.0408,0
1,0.7113,0.0408,0
1,0.7123,0.0408,0
1,0.7133,0.0408,0
1,0.7143,0.0408,0
1,0.7153,0.0408,0
1,0.7163,0.0408,0
1,0.7173,0.0408,0
1,0.7183,0.0408,0
1,0.7193,0.0408,0
1,0.7203,0.0408,0
1,0.7213,0.0408,0
1,0.7223,0.0408,0
1,0.7233,0.0408,0
1,0.7243,0.0408,0
1,0.7253,0.0408,0
1,0.7263,0.0408,0
1,0.7273,0.0407,0
1,0.7283,0.0407,0
1,0.7293,0.0407,0
1,0.7303,0.0407,0
1,0.7313,0.0407,0
1,0.7323,0.0407,0
1,0.7333,0.0407,0
1,0.7343,0.0407,0
1,0.7353,0.0407,0
1,0.7363,0.0407,0
1,0.7373,0.0407,0
1,0.7383,0.0407,0
1,0.7393,0.0407,0
1,0.7403,0.0407,0
1,0.7413,0.0407,0
1,0.7423,0.0407,0
1,0.7433,0.0407,0
1,0.7443,0.0407,0
1,0.7453,0.0407,0
1,0.7463,0.0406,0
1,0.7473,0.0406,0
1,0.7483,0.0406,0
1,0.7493,0.0406,0
1,0.7502,0.0406,0
1,0.7512,0.0406,0
1,0.7522,0.0406,0
1,0.7532,0.0406,0
1,0.7542,0.0406,0
1,0.7552,0.0406,0
1,0.7562,0.0406,0
1,0.7572,0.0406,0
1,0.7582,0.0406,0
1,0.7592,0.0406,0
1,0.7602,0.0406,0
1,0.7612,0.0406,0
1,0.7622,0.0406,0
1,0.7632,0.0406,0
1,0.7642,0.0406,0
1,0.7652,0.0405,0
1,0.7662,0.0405,0
1,0.7672,0.0405,0
1,0.7682,0.0405,0
1,0.7692,0.0405,0
1,0.7702,0.0405,0
1,0.7712,0.0405,0
1,0.7722,0.0405,0
1,0.7732,0.0405,0
1,0.7742,0.0405,0
1,0.7752,0.0405,0
1,0.7762,0.0405,0
1,0.7772,0.0405,0
1,0.7782,0.0405,0
1,0.7792,0.0405,0
1,0.7802,0.0405,0
1,0.7812,0.0405,0
1,0.7822,0.0405,0
1,0.7832,0.0404,0
1,0.7842,0.0404,0
1,0.7852,0.0404,0
1,0.7862,0.0404,0
1,0.7872,0.0404,0
1,0.7882,0.0404,0
1,0.7892,0.0404,0
1,0.7902,0.0404,0
1,0.7912,0.0404,0
1,0.7922,0.0404,0
1,0.7932,0.0404,0
1,0.7942,0.0404,0
1,0.7952,0.0404,0
1,0.7962,0.0404,0
1,0.7972,0.0404,0
1,0.7982,0.0404,0
1,0.7992,0.0404,0
1,0.8002,0.0404,0
1,0.8012,0.0403,0
1,0.8022,0.0403,0
1,0.8032,0.0403,0
1,0.8042,0.0403,0
1,0.8052,0.0403,0
1,0.8062,0.0403,0
1,0.8072,0.0403,0
1,0.8082,0.0403,0
1,0.8092,0.0403,0
1,0.8102,0.0403,0
1,0.8112,0.0403,0
1,0.8122,0.0403,0
1,0.8132,0.0403,0
1,0.8142,0.0403,0
1,0.8152,0.0403,0
1,0.8162,0.0403,0
1,0.8172,0.0403,0
1,0.8182,0.0402,0
1,0.8192,0.0402,0
1,0.8202,0.0402,0
1,0.8212,0.0402,0
1,0.8222,0.0402,0
1,0.8232,0.0402,0
1,0.8242,0.0402,0
1,0.8252,0.0402,0
1,0.8262,0.0402,0
1,0.8272,0.0402,0
1,0.8282,0.0402,0
1,0.8292,0.0402,0
1,0.8302,0.0402,0
1,0.8312,0.0402,0
1,0.8322,0.0402,0
1,0.8332,0.0402,0
1,0.8342,0.0402,0
1,0.8352,0.0401,0
1,0.8362,0.0401,0
1,0.8372,0.0401,0
1,0.8382,0.0401,0
1,0.8392,0.0401,0
1,0.8402,0.0401,0
1,0.8412,0.0401,0
1,0.8422,0.0401,0
1,0.8432,0.0401,0
1,0.8442,0.0401,0
1,0.8452,0.0401,0
1,0.8462,0.0401,0
1,0.8472,0.0401,0
1,0.8482,0.0401,0
1,0.8492,0.0401,0
1,0.8501,0.0401,0
1,0.8511,0.04,0
1,0.8521,0.04,0
1,0.8531,0.04,0
1,0.8541,0.04,0
1,0.8551,0.04,0
1,0.8561,0.04,0
1,0.8571,0.04,0
1,0.8581,0.04,0
1,0.8591,0.04,0
1,0.8601,0.04,0
1,0.8611,0.04,0
1,0.8621,0.04,0
1,0.8631,0.04,0
1,0.8641,0.04,0
1,0.8651,0.04,0
1,0.8661,0.04,0
1,0.8671,0.04,0
1,0.8681,0.0399,0
1,0.8691,0.0399,0
1,0.8701,0.0399,0
1,0.8711,0.0399,0
1,0.8721,0.0399,0
1,0.8731,0.0399,0
1,0.8741,0.0399,0
1,0.8751,0.0399,0
1,0.8761,0.0399,0
1,0.8771,0.0399,0
1,0.8781,0.0399,0
1,0.8791,0.0399,0
1,0.8801,0.0399,0
1,0.8811,0.0399,0
1,0.8821,0.0399,0
1,0.8831,0.0399,0
1,0.8841,0.0398,0
1,0.8851,0.0398,0
1,0.8861,0.0398,0
1,0.8871,0.0398,0
1,0.8881,0.0398,0
1,0.8891,0.0398,0
1,0.8901,0.0398,0
1,0.8911,0.0398,0
1,0.8921,0.0398,0
1,0.8931,0.0398,0
1,0.8941,0.0398,0
1,0.8951,0.0398,0
1,0.8961,0.0398,0
1,0.8971,0.0398,0
1,0.8981,0.0398,0
1,0.8991,0.0397,0
1,0.9001,0.0397,0
1,0.9011,0.0397,0
1,0.9021,0.0397,0
1,0.9031,0.0397,0
1,0.9041,0.0397,0
1,0.9051,0.0397,0
1,0.9061,0.0397,0
1,0.9071,0.0397,0
1,0.9081,0.0397,0
1,0.9091,0.0397,0
1,0.9101,0.0397,0
1,0.9111,0.0397,0
1,0.9121,0.0397,0
1,0.9131,0.0397,0
1,0.9141,0.0397,0
1,0.9151,0.0396,0
1,0.9161,0.0396,0
1,0.9171,0.0396,0
1,0.9181,0.0396,0
1,0.9191,0.0396,0
1,0.9201,0.0396,0
1,0.9211,0.0396,0
1,0.9221,0.0396,0
1,0.9231,0.0396,0
1,0.9241,0.0396,0
1,0.9251,0.0396,0
1,0.9261,0.0396,0
1,0.9271,0.0396,0
1,0.9281,0.0396,0
1,0.9291,0.0396,0
1,0.9301,0.0395,0
1,0.9311,0.0395,0
1,0.9321,0.0395,0
1,0.9331,0.0395,0
1,0.9341,0.0395,0
1,0.9351,0.0395,0
1,0.9361,0.0395,0
1,0.9371,0.0395,0
1,0.9381,0.0395,0
1,0.9391,0.0395,0
1,0.9401,0.0395,0
1,0.9411,0.0395,0
1,0.9421,0.0395,0
1,0.9431,0.0395,0
1,0.9441,0.0395,0
1,0.9451,0.0394,0
1,0.9461,0.0394,0
1,0.9471,0.0394,0
1,0.9481,0.0394,0
1,0.9491,0.0394,0
1,0.95,0.0394,0
1,0.951,0.0394,0
1,0.952,0.0394,0
1,0.953,0.0394,0
1,0.954,0.0394,0
1,0.955,0.0394,0
1,0.956,0.0394,0
1,0.957,0.0394,0
1,0.958,0.0394,0
1,0.959,0.0394,0
1,0.96,0.0393,0
1,0.961,0.0393,0
1,0.962,0.0393,0
1,0.963,0.0393,0
1,0.964,0.0393,0
1,0.965,0.0393,0
1,0.966,0.0393,0
1,0.967,0.0393,0
1,0.968,0.0393,0
1,0.969,0.0393,0
1,0.97,0.0393,0
1,0.971,0.0393,0
1,0.972,0.0393,0
1,0.973,0.0393,0
1,0.974,0.0392,0
1,0.975,0.0392,0
1,0.976,0.0392,0
1,0.977,0.0392,0
1,0.978,0.0392,0
1,0.979,0.0392,0
1,0.98,0.0392,0
1,0.981,0.0392,0
1,0.982,0.0392,0
1,0.983,0.0392,0
1,0.984,0.0392,0
1,0.985,0.0392,0
1,0.986,0.0392,0
1,0.987,0.0392,0
1,0.988,0.0391,0
1,0.989,0.0391,0
1,0.99,0.0391,0
1,0.991,0.0391,0
1,0.992,0.0391,0
1,0.993,0.0391,0
1,0.994,0.0391,0
1,0.995,0.0391,0
1,0.996,0.0391,0
1,0.997,0.0391,0
1,0.998,0.0391,0
1,0.999,0.0391,0
1,1,0.0391,0
1,1,0.0391,0.0729
1,0.999,0.0391,0.0728
1,0.998,0.0391,0.0727
1,0.997,0.0391,0.0727
1,0.996,0.0391,0.0726
1,0.995,0.0391,0.0725
1,0.994,0.0391,0.0724
1,0.993,0.0391,0.0724
